15;3810;5;3;1;2;1;1;2;2;2;2;1;1;2
15;3992;5;2;1;2;1;1;2;2;2;1;1;1;1
15;4019;2;3;1;2;1;1;2;7;7;2;1;1;1
15;4021;3;2;1;2;1;5;2;7;7;2;1;1;1
15;4026;3;3;2;2;1;1;2;7;7;1;1;2;1
15;4027;4;3;2;2;1;1;2;7;7;2;1;2;1
15;4028;3;3;3;1;1;1;2;7;7;2;1;2;1
15;4003;5;3;1;2;1;1;2;7;7;2;1;1;1
15;4037;5;4;1;2;1;1;2;4;4;2;1;2;1
15;4041;4;3;1;2;1;1;2;4;7;2;2;2;1
15;4050;5;2;1;2;1;1;2;2;2;2;1;2;1
15;4055;4;2;1;2;1;2;2;4;4;2;1;1;1
15;4056;5;3;1;2;1;2;1;2;2;1;1;1;2
15;4061;5;2;2;2;1;1;2;2;2;1;1;2;1
15;4004;5;3;1;2;1;1;2;2;2;1;1;1;1
15;4085;4;2;1;3;1;1;1;2;2;1;1;1;1
15;4086;3;3;1;2;1;1;2;7;7;2;1;1;1
15;4066;3;2;1;3;1;1;2;7;7;2;1;2;1
15;248;5;3;1;3;1;2;2;7;7;2;1;2;1
15;249;5;3;1;3;1;2;2;7;7;2;1;2;1
15;250;5;1;2;3;1;1;2;7;7;2;2;2;1
15;4101;5;3;2;3;1;1;2;2;2;2;0;2;1
15;2679;4;2;1;3;1;5;2;7;7;2;1;1;1
15;4054;3;3;2;3;1;1;2;2;2;2;1;2;1
15;4105;3;3;2;3;1;5;2;7;7;2;2;1;1
15;2725;2;2;1;3;1;0;1;7;7;2;2;1;1
15;2205;1;2;2;3;1;5;1;6;6;1;2;1;1
15;4065;3;3;1;3;1;1;1;7;7;2;1;1;1
15;3869;2;3;2;2;1;1;1;7;7;2;1;1;1
15;4070;4;2;2;3;1;1;2;2;2;1;1;2;1
20;12;5;3;1;3;1;1;7;1;1;3;1;1;1
20;29;4;3;2;3;1;2;7;7;7;1;1;2;2
20;226;4;3;1;3;1;5;7;7;7;1;1;1;2
20;230;4;3;1;3;1;1;7;2;2;1;1;1;2
20;3729;5;3;1;4;1;5;1;2;1;2;1;1;2
21;5;3;2;2;2;1;1;2;2;2;2;2;2;2
21;6;4;4;2;2;1;1;2;2;2;1;1;2;1
21;7;3;4;2;2;1;1;2;1;7;1;1;2;1
21;15;3;3;1;2;1;5;1;7;5;1;1;2;2
21;29;4;2;2;2;1;2;1;2;4;2;1;2;2
21;30;4;3;2;2;1;5;1;1;6;1;1;2;2
21;43;3;3;1;2;1;1;1;2;2;2;1;2;2
21;45;5;4;1;2;1;1;1;1;2;2;1;2;2
21;64;3;3;1;3;1;1;2;2;7;1;2;2;1
21;54;4;2;2;3;1;2;1;1;7;3;1;1;1
21;74;5;3;2;3;1;5;1;2;7;2;1;2;1
21;88;3;3;1;3;1;5;2;2;2;1;1;2;1
21;58;3;3;1;3;1;5;1;1;3;2;1;1;1
21;106;4;3;1;3;1;1;2;4;4;1;1;2;1
21;110;4;2;2;3;1;1;7;2;2;1;2;2;2
21;113;4;3;2;3;1;1;7;4;7;1;1;2;1
21;122;5;2;2;3;1;5;2;2;7;1;1;1;1
21;123;3;4;2;3;1;5;7;2;4;1;1;2;1
21;125;4;2;2;3;1;1;2;2;2;1;1;2;1
21;129;4;3;1;3;1;5;2;2;3;1;1;2;2
21;104;3;2;1;3;1;5;1;7;7;1;1;1;1
21;139;4;3;1;3;1;5;1;2;5;2;1;2;2
21;99;5;3;2;3;1;5;1;2;2;1;1;1;1
21;154;2;2;2;3;1;5;1;7;7;2;2;2;1
21;142;3;3;2;3;1;5;1;7;5;2;2;1;1
21;162;4;3;1;3;1;5;1;2;2;2;2;1;1
21;83;5;3;2;3;1;5;1;7;5;1;1;1;1
21;176;3;2;2;3;1;2;2;7;2;2;1;2;1
21;177;4;4;2;3;1;2;1;2;7;3;1;2;1
21;173;3;2;2;3;1;2;2;7;7;2;1;2;1
21;184;2;3;1;3;1;5;2;7;7;1;1;1;1
21;220;4;4;1;3;1;2;1;2;2;1;1;2;2
21;226;5;4;1;3;1;5;1;2;5;1;1;1;2
21;230;5;4;1;3;1;1;1;2;5;1;1;1;2
21;251;2;4;2;3;1;5;1;7;7;1;1;2;1
21;3508;4;3;2;3;1;5;2;2;2;1;1;2;1
21;3509;2;4;2;3;1;5;1;7;7;2;1;2;1
21;3646;5;4;2;4;1;5;2;2;4;1;1;2;2
21;3551;3;4;2;3;1;1;1;1;7;1;1;2;1
21;3582;3;2;2;3;1;2;1;7;7;1;1;2;1
21;3583;3;3;2;3;1;2;1;2;7;1;1;2;1
21;3584;4;4;2;3;1;2;1;7;2;1;1;1;1
21;3587;3;3;2;3;1;2;1;7;7;2;1;2;1
21;3596;5;3;1;3;1;5;1;2;5;1;1;2;2
21;3597;2;4;1;3;1;5;1;7;3;2;1;2;2
21;3607;5;3;1;3;1;5;1;2;2;1;1;2;2
21;3614;1;3;1;3;1;5;1;7;7;1;1;2;1
21;3618;3;3;1;3;1;4;1;1;6;2;1;2;1
21;77;4;4;2;4;1;4;2;2;2;1;1;1;1
21;175;3;2;3;4;1;1;3;2;2;1;2;2;1
21;141;4;3;1;4;1;5;2;2;4;2;2;2;1
21;3696;5;3;1;4;1;5;2;7;4;2;1;1;1
21;3720;4;4;1;4;1;5;2;2;2;1;1;2;1
21;3760;5;3;1;4;1;5;1;2;5;1;1;2;2
21;138;5;3;2;4;1;1;1;4;3;1;1;1;1
21;241;4;4;2;4;1;1;1;4;7;1;1;2;1
21;88;3;1;2;4;1;1;1;7;7;1;1;2;2
21;3766;4;4;2;4;1;1;1;2;2;1;1;2;1
21;3773;5;3;1;4;1;5;1;2;2;1;1;2;2
21;3782;4;4;2;4;1;5;2;1;2;1;2;2;1
21;3788;5;3;1;4;1;5;2;2;7;2;2;2;1
21;3588;4;3;2;4;1;1;1;3;7;1;1;2;2
21;3792;3;4;2;4;1;1;1;7;3;1;1;2;2
21;2281;4;4;1;4;1;1;2;7;6;1;1;1;2
21;3801;4;3;1;4;1;1;1;2;7;1;1;2;1
21;3802;5;4;2;4;1;5;1;7;4;1;1;1;2
21;2234;3;3;1;4;1;5;1;7;5;1;2;2;2
21;209;4;3;2;4;1;5;1;2;2;3;1;2;2
21;3827;4;4;2;4;1;5;2;2;1;1;1;2;1
21;219;3;3;2;4;1;5;2;7;2;1;1;1;2
21;223;5;2;1;4;1;5;1;2;2;1;1;1;2
21;3834;5;2;2;4;1;1;1;1;1;1;1;1;1
21;3825;5;3;2;4;2;1;2;2;2;1;1;2;1
21;3600;3;2;2;4;1;1;1;7;3;2;1;1;1
21;3844;4;2;2;1;1;1;3;2;2;1;1;2;1
21;2994;4;1;2;1;1;1;2;2;3;2;1;2;2
21;3787;4;3;3;1;1;1;2;2;2;1;1;2;1
21;3874;4;2;2;1;1;1;1;2;1;2;1;1;1
21;3994;4;4;1;1;1;1;2;2;2;1;1;2;2
21;4007;4;3;2;2;2;5;2;2;2;1;1;1;1
21;4009;4;4;2;2;1;1;1;7;5;1;1;2;2
21;3961;4;3;1;2;1;1;1;7;3;1;1;2;1
21;4017;4;4;2;2;1;1;2;7;3;1;1;2;1
21;4032;4;4;1;2;1;5;2;7;7;1;1;1;1
21;4038;3;3;1;2;1;1;2;7;4;1;1;2;1
21;4045;5;3;3;2;1;1;1;5;7;1;1;1;2
21;4042;2;4;1;2;1;1;2;7;7;1;1;2;1
21;73;4;3;2;2;1;1;2;2;2;1;1;1;1
21;4048;4;4;2;2;1;1;2;2;2;1;1;1;1
21;108;3;3;2;2;1;1;1;2;4;1;1;2;1
21;3936;4;1;2;2;1;1;1;2;5;2;1;1;1
21;3937;4;2;2;2;1;1;1;2;5;1;1;1;1
21;3949;5;3;2;2;1;5;1;2;5;1;1;1;1
21;84;3;4;2;2;3;1;2;7;1;1;1;2;1
21;4064;2;4;1;2;1;5;2;7;2;1;1;2;1
21;4069;4;4;2;3;1;1;1;7;5;2;1;2;2
21;4075;4;4;1;3;1;5;1;7;4;2;2;2;1
21;4078;2;3;2;3;1;1;2;7;7;1;1;2;1
21;1983;5;4;1;3;1;1;1;2;2;1;1;2;2
21;4081;3;2;2;3;1;1;1;7;4;2;1;1;1
21;4003;4;3;2;3;1;1;1;2;4;2;1;1;1
21;2651;5;4;1;3;1;5;1;2;5;1;1;2;2
21;4098;3;4;3;3;2;5;2;2;7;2;1;1;1
21;220;4;4;1;3;1;5;1;2;2;1;1;2;2
21;4114;4;4;1;3;1;5;2;4;3;1;1;2;1
21;25;4;1;1;3;1;1;1;1;1;1;1;1;0
22;13;4;3;2;3;2;2;3;2;3;1;1;1;1
23;14;5;3;2;2;1;1;1;2;2;2;1;1;1
23;18;4;2;2;2;1;2;1;2;7;2;1;1;1
23;31;4;2;2;2;1;2;1;4;2;2;1;1;1
23;32;3;3;2;2;1;1;1;5;7;2;1;1;1
23;3592;4;3;2;3;2;2;3;7;7;1;1;2;1
23;3675;4;3;2;4;2;5;6;2;2;1;1;1;1
23;3783;5;3;2;4;1;5;1;2;2;2;1;1;2
24;114;3;3;2;3;1;1;1;7;7;2;1;1;2
24;129;4;3;1;3;1;2;1;7;7;2;1;1;2
24;52;5;2;2;3;1;2;1;7;7;2;1;1;2
24;3656;4;4;2;4;1;1;1;7;7;2;1;1;1
24;3657;3;3;1;4;1;5;1;1;1;3;1;1;1
24;3659;4;4;1;4;1;5;1;2;2;2;1;1;2
24;3704;4;4;3;4;1;4;1;1;2;1;1;1;1
24;165;4;4;1;4;1;5;1;2;2;1;1;1;1
24;3712;4;4;1;4;1;5;1;4;2;2;1;1;1
24;3733;3;3;2;4;1;5;1;4;4;1;1;1;1
24;3734;5;4;2;4;1;5;1;2;2;1;1;1;1
24;3764;5;3;2;4;1;1;1;2;7;1;1;1;1
24;3789;4;3;2;4;1;1;1;4;2;1;1;1;2
24;3803;4;2;2;4;1;5;1;2;7;2;1;1;1
24;3509;3;2;2;4;1;5;1;7;7;2;1;1;1
24;3876;4;2;2;1;1;1;1;2;2;2;2;1;0
24;3877;4;4;2;1;1;1;1;7;7;2;2;1;1
24;4030;5;4;2;2;1;1;0;2;1;1;1;1;2
24;4031;4;3;2;2;1;1;1;2;2;1;1;1;2
24;4039;4;3;1;2;1;1;1;2;1;1;1;1;2
25;9;4;4;1;2;1;2;1;1;1;1;1;2;1
25;48;2;2;2;2;1;5;2;7;5;2;1;1;1
25;59;2;4;1;2;1;1;1;2;2;3;1;1;1
25;60;3;4;1;2;1;1;2;1;4;3;1;1;1
25;121;2;2;2;3;1;1;1;6;3;2;1;1;1
25;126;4;3;1;3;1;5;1;1;1;1;1;2;1
25;102;3;3;1;3;1;1;2;1;1;1;1;1;1
25;68;3;1;3;3;1;1;1;2;2;2;2;1;1
25;140;3;1;2;3;1;1;1;2;2;1;2;2;1
25;145;4;3;2;3;1;1;2;2;2;1;2;1;1
25;147;4;2;2;3;1;1;1;2;2;1;2;1;1
25;155;3;2;2;3;1;1;2;2;4;1;2;1;1
25;148;4;3;2;3;1;1;2;4;4;1;2;1;1
25;204;4;3;1;3;1;5;2;1;5;3;1;2;1
25;253;3;2;3;3;1;1;2;4;6;1;1;1;1
25;254;1;3;3;3;1;1;1;7;7;1;1;1;1
25;255;4;3;3;3;1;1;2;2;2;1;1;1;1
25;3510;4;4;1;3;1;1;1;2;2;1;1;1;1
25;3520;4;3;2;3;1;1;2;1;4;1;1;2;2
25;3521;2;1;2;3;1;1;1;3;3;1;1;1;1
25;3637;2;3;1;3;1;4;2;6;6;1;1;1;1
25;3638;2;3;1;3;1;2;2;2;2;1;1;1;1
25;3639;4;3;1;3;1;1;2;2;2;1;1;1;1
25;3579;3;4;1;3;1;1;1;4;4;1;1;1;1
25;3521;2;3;2;3;1;1;2;5;4;1;1;1;1
25;3640;3;2;1;3;1;2;1;2;2;1;1;1;1
25;3641;3;4;1;3;1;2;1;2;2;1;1;1;1
25;3642;4;1;2;3;1;5;1;4;3;1;1;1;1
25;3643;3;2;2;3;1;4;2;5;5;1;1;1;1
25;3644;2;3;2;3;1;5;2;5;5;1;1;1;1
25;3676;3;4;3;4;1;2;1;2;4;1;1;1;1
25;3677;1;2;3;4;1;2;2;7;7;1;1;1;1
25;3678;3;3;1;4;1;4;2;2;2;1;1;1;1
25;3679;4;1;2;4;1;4;1;1;1;1;1;1;2
25;141;5;1;2;4;1;4;1;2;2;1;1;1;1
25;98;3;2;3;4;1;2;2;2;1;1;1;1;1
25;180;3;2;3;4;1;5;1;2;3;1;1;1;1
25;3613;4;1;3;4;1;5;1;2;2;1;1;1;1
25;17;3;2;3;4;1;5;1;2;2;1;1;1;1
25;53;4;2;3;4;1;5;1;4;2;1;1;1;1
25;3751;3;3;1;4;1;4;1;2;2;1;1;1;1
25;3774;5;4;1;4;1;5;2;3;4;1;1;1;1
25;3775;5;3;1;4;1;1;1;2;2;1;1;1;2
25;3777;2;2;1;4;1;1;1;2;2;1;2;1;0
25;3628;3;2;1;4;1;1;2;3;4;2;2;1;1
25;173;4;1;2;4;1;5;1;1;2;2;2;1;1
25;3727;5;1;2;4;1;5;1;1;1;3;1;1;1
25;3808;3;1;2;4;1;5;1;2;1;1;1;1;1
25;3710;3;1;2;4;1;1;1;1;1;2;2;1;1
25;3850;5;1;2;4;1;1;1;3;1;1;2;1;1
25;3851;5;1;2;4;1;1;1;2;2;3;2;1;1
25;3852;4;1;2;4;1;1;1;2;2;3;2;1;1
25;3853;3;2;2;4;1;1;1;2;2;1;2;1;2
25;3854;3;2;2;4;1;3;2;2;4;1;1;1;1
25;3787;4;2;2;4;1;5;2;2;1;2;1;1;1
25;3807;3;1;2;4;1;5;1;1;1;3;1;1;1
25;3844;5;1;2;4;1;1;1;1;1;3;1;1;1
25;3716;4;2;2;4;1;1;1;1;3;3;1;1;1
25;3724;5;3;1;4;1;1;2;1;2;1;1;1;1
25;3909;4;1;1;4;1;1;1;1;2;1;1;1;1
25;3630;1;2;2;4;1;1;2;2;2;1;1;1;1
25;3768;5;3;2;4;1;1;2;4;2;1;1;1;1
25;3910;3;2;1;4;1;1;1;1;3;1;1;1;1
25;2717;4;1;2;1;1;2;1;2;4;1;1;1;2
25;3748;2;2;2;1;1;1;1;1;5;1;1;1;1
25;3849;4;2;2;1;1;1;1;2;2;1;1;1;1
25;3959;3;2;1;1;1;1;1;2;2;1;1;1;1
25;3960;2;1;2;1;1;1;1;2;4;1;1;1;1
26;17;5;4;1;3;1;1;2;2;2;2;1;1;1
26;34;3;4;2;3;1;2;2;7;7;2;1;1;2
26;95;4;4;1;3;1;2;2;1;7;2;1;1;1
26;128;5;4;2;3;1;5;2;1;7;2;1;1;1
26;146;3;3;2;3;1;5;2;2;7;2;1;1;1
26;141;5;3;1;3;1;5;2;2;7;1;1;1;1
26;164;5;4;1;4;1;4;1;2;2;1;1;1;1
26;63;5;3;1;3;1;2;2;7;2;2;1;1;1
26;65;4;3;2;3;1;5;2;2;2;2;1;1;1
26;53;4;3;2;2;1;1;2;2;2;2;1;2;1
26;77;4;4;1;2;1;2;2;2;2;2;1;1;1
26;165;5;4;2;3;1;5;1;7;4;1;1;1;1
26;26;4;3;2;3;1;5;2;7;7;2;1;1;1
26;3632;5;4;2;4;1;5;1;2;2;2;1;1;1
26;3633;5;3;2;4;1;5;2;2;2;1;1;1;1
26;3634;4;3;1;4;1;5;2;7;7;2;1;1;1
26;245;4;2;2;4;1;5;1;3;4;1;1;1;2
26;3652;3;3;2;4;1;2;1;7;7;2;1;1;1
26;3661;5;2;2;4;1;4;1;3;1;1;1;1;2
26;3188;5;2;2;2;3;1;2;7;2;1;1;1;1
26;3030;4;2;3;2;3;1;2;7;7;1;1;1;1
26;3518;4;4;1;3;1;5;1;7;7;2;1;1;1
26;3506;3;3;1;4;1;5;2;7;7;1;1;1;1
26;115;5;3;1;2;1;1;2;7;4;2;1;1;1
26;212;3;4;3;2;1;1;1;7;7;1;1;1;1
26;39;3;2;2;3;1;2;1;7;7;1;1;1;1
26;3662;4;3;2;3;3;5;3;2;2;1;1;1;1
26;3663;2;3;1;3;1;2;2;6;6;2;1;1;1
26;55;3;3;2;3;1;1;2;2;2;2;1;1;1
26;3664;4;3;1;3;1;2;2;2;7;2;1;2;1
26;3665;2;3;1;3;3;5;2;7;7;1;1;1;1
26;3666;4;3;2;3;1;2;2;7;7;1;1;1;1
26;3667;1;3;2;2;1;1;2;7;7;1;1;1;1
26;3668;3;3;3;1;1;1;2;2;7;2;1;1;1
26;3669;1;3;1;2;1;1;2;7;7;2;1;1;1
26;135;5;4;2;4;1;4;2;2;2;1;1;1;2
26;3579;4;4;1;0;1;1;1;7;7;2;1;1;1
26;3888;5;4;2;1;1;1;2;7;4;2;1;1;1
26;3599;3;3;1;1;1;1;2;7;7;2;1;1;1
26;3889;3;4;2;1;1;1;2;7;7;2;1;1;1
26;3900;3;4;2;1;1;1;2;7;7;1;1;1;1
26;3901;4;3;1;1;1;2;2;1;7;2;1;1;1
26;3915;3;0;1;1;1;5;2;7;7;2;1;1;1
26;3748;4;3;2;1;1;5;2;4;7;2;1;1;1
26;3928;2;0;2;1;1;1;1;6;7;2;1;1;2
26;3930;5;3;1;1;1;1;2;7;7;2;1;1;1
26;3950;4;3;1;1;1;1;2;7;7;2;1;1;1
26;3951;2;3;2;1;1;1;1;7;7;1;1;1;1
26;3713;4;3;2;1;1;1;2;7;7;2;1;1;1
26;3874;5;4;2;1;1;1;2;4;7;2;1;1;1
26;2903;5;3;1;1;1;1;2;2;7;1;1;1;1
26;159;4;3;1;1;1;1;1;7;7;2;1;1;1
26;3545;5;3;2;1;1;2;2;2;7;1;1;2;1
26;3963;3;4;2;1;1;2;1;7;7;2;1;1;2
26;3967;5;2;2;1;1;2;2;2;2;1;1;1;2
26;3970;1;3;1;1;1;1;2;7;7;2;1;2;1
26;8;5;4;2;1;1;1;2;7;7;2;1;2;2
26;3975;5;3;2;1;1;1;2;7;7;2;1;1;1
26;4001;2;2;2;2;1;1;2;7;7;2;1;2;1
26;3980;5;3;1;2;1;1;2;7;7;2;1;2;1
26;3909;3;3;1;2;1;1;1;7;7;2;1;1;1
26;3992;3;3;2;2;1;1;2;7;7;2;1;1;1
26;4065;3;3;1;2;1;2;2;7;7;2;1;2;2
26;3797;4;3;1;2;1;1;2;7;7;2;1;0;2
26;3443;4;3;1;3;1;1;2;7;7;2;1;2;1
26;3832;5;3;1;3;1;1;2;7;7;1;1;2;2
26;4082;1;3;1;3;1;5;2;7;7;1;1;2;1
26;3964;1;4;2;3;1;5;2;7;6;1;1;2;1
26;4032;3;3;2;3;1;5;2;7;7;2;1;1;1
26;3032;5;4;1;3;1;2;2;7;2;1;1;2;2
26;4081;5;3;1;3;1;5;2;7;7;2;1;2;1
26;4098;5;3;2;3;1;5;2;2;7;2;1;1;1
26;3922;5;3;1;3;1;5;2;1;7;1;1;2;2
26;2677;5;2;2;3;1;2;1;7;7;2;1;1;2
26;2725;5;3;2;3;1;2;1;4;4;2;1;1;2
26;4087;4;3;1;3;1;1;2;7;7;1;1;1;1
26;2460;4;2;2;3;1;5;1;7;7;2;2;0;2
26;4125;4;3;2;3;1;5;2;7;7;2;1;2;1
26;4127;1;3;1;3;1;5;2;7;7;3;2;2;1
26;4033;4;3;1;3;1;5;2;7;7;3;2;0;1
26;4128;4;4;1;3;1;5;2;7;3;3;2;1;1
26;4138;4;3;2;3;1;5;2;7;7;2;1;0;1
27;19;2;2;1;2;1;1;2;7;7;2;1;2;1
27;26;5;4;3;2;1;2;7;2;4;1;2;1;1
27;33;3;2;2;2;1;2;2;7;7;2;1;2;1
27;40;4;3;2;2;1;2;2;2;2;1;1;1;1
27;41;4;1;3;2;3;1;1;2;4;1;1;1;1
27;69;3;4;2;3;1;5;2;1;7;2;1;1;1
27;111;4;4;2;3;2;5;6;2;2;1;1;1;1
27;143;4;4;2;3;1;1;2;7;2;2;1;1;1
27;170;2;4;1;3;1;5;2;7;7;2;1;1;1
27;178;3;2;2;3;1;5;1;1;2;2;1;1;1
27;186;5;4;1;3;1;2;1;2;2;1;1;1;1
27;210;3;0;2;3;3;5;2;7;4;2;2;1;1
27;224;3;3;1;3;3;5;2;1;7;2;1;1;1
27;238;2;4;2;3;1;2;2;7;7;2;1;1;1
27;3524;3;2;1;3;2;5;6;7;1;2;1;1;1
27;3613;4;3;2;3;1;4;2;2;2;1;1;1;1
27;3645;3;4;2;3;1;5;2;7;7;1;1;1;1
27;2611;3;2;1;4;1;2;1;7;7;2;1;1;2
27;3768;5;3;2;4;1;1;2;2;2;1;1;1;1
27;3780;2;2;2;4;1;5;2;7;7;2;1;1;1
27;3576;3;3;2;4;1;1;1;7;7;1;1;1;1
27;3751;2;4;2;4;1;1;2;7;7;2;1;1;1
27;3886;5;4;1;1;1;1;2;2;2;1;1;1;1
27;3896;3;3;2;1;1;5;2;7;7;2;1;1;1
27;3905;5;3;1;1;2;1;3;2;2;1;1;2;1
27;3906;4;4;1;1;2;1;2;2;2;1;1;1;1
27;3918;4;3;1;1;1;1;2;7;2;1;1;1;2
27;3925;4;4;2;1;3;1;2;7;7;2;2;2;1
28;19;2;2;1;2;3;1;2;7;7;2;1;2;1
28;33;2;2;2;2;3;2;2;7;7;2;1;1;1
28;35;4;3;2;2;1;1;2;7;2;2;1;2;1
28;69;3;3;2;3;3;5;2;7;7;2;1;1;1
28;111;3;3;1;3;2;5;2;7;2;2;1;1;1
28;143;3;3;2;3;3;5;2;2;2;1;1;1;1
28;170;2;3;1;3;3;5;2;2;2;1;1;1;1
28;224;3;3;1;3;1;1;2;7;7;1;1;1;1
28;238;1;3;2;3;3;5;2;7;7;2;1;1;1
28;3524;3;3;1;2;2;1;2;7;4;1;1;1;1
28;3558;4;2;1;2;2;2;5;7;7;1;1;1;1
28;3561;5;3;1;3;2;5;5;2;2;1;1;1;1
28;3566;4;3;1;3;2;5;5;6;5;1;1;1;1
28;3615;4;3;2;3;1;5;1;2;2;2;1;1;1
28;3613;4;3;2;3;3;4;2;2;2;1;1;1;2
28;3616;2;3;1;3;1;5;1;2;2;2;1;1;1
28;3768;5;3;2;4;3;5;2;2;2;2;1;2;1
28;3778;3;3;1;4;1;1;1;2;2;1;1;1;1
28;3780;1;3;2;4;3;5;2;7;2;2;1;1;1
28;3822;5;3;1;4;2;5;3;2;2;1;1;1;1
28;3838;4;3;2;4;1;1;1;2;2;3;1;1;2
28;3611;1;3;2;4;1;5;2;2;2;1;1;2;1
28;3896;2;3;2;1;3;5;2;7;7;1;1;1;1
28;3886;4;3;1;1;3;1;2;2;2;1;1;2;1
28;3905;5;3;1;1;2;1;2;2;2;1;0;2;1
28;3906;5;3;1;1;2;1;2;2;2;1;1;1;1
28;3832;4;3;1;1;1;2;1;2;2;1;1;1;1
28;3924;3;3;1;1;2;2;3;2;2;1;1;2;1
28;3925;4;3;1;1;2;2;3;2;3;1;1;2;1
28;3939;2;3;3;1;3;5;2;7;7;1;1;1;1
28;156;4;3;3;1;1;2;1;2;2;2;1;1;1
28;157;1;3;2;1;1;5;1;2;2;3;1;1;1
29;20;3;4;1;3;1;5;1;7;7;1;1;1;1
30;21;4;4;1;3;3;1;3;4;1;3;1;1;1
30;22;1;4;1;2;2;2;3;7;7;1;1;1;1
31;3;3;2;1;2;1;2;1;7;7;3;2;1;1
31;9;4;4;2;2;1;2;1;1;2;1;1;2;1
31;27;4;2;2;2;1;1;1;2;2;1;1;2;2
31;28;3;2;2;2;1;2;1;2;2;1;1;2;2
31;44;5;3;2;2;1;1;1;2;2;1;1;2;1
31;46;3;2;2;2;1;1;1;2;2;1;1;2;2
31;76;5;2;2;3;1;2;1;2;2;1;1;1;1
31;77;4;2;2;3;1;2;1;2;2;1;1;1;1
31;110;4;2;2;3;3;1;7;2;2;1;1;2;2
31;113;3;3;2;3;3;1;7;6;3;1;1;2;1
31;123;4;4;2;3;3;5;7;2;2;1;1;2;1
31;174;4;2;2;3;1;2;1;2;2;1;1;1;1
31;175;5;2;2;3;1;2;1;2;2;1;1;1;1
31;183;3;1;2;3;1;5;1;4;7;2;1;2;2
31;185;4;2;1;3;2;5;4;2;1;1;1;2;1
31;211;4;4;2;3;1;5;1;2;2;1;1;1;1
31;252;3;2;2;3;1;1;1;2;2;1;1;1;1
31;3513;2;2;2;3;1;1;1;2;2;1;1;2;1
31;2465;3;2;2;3;1;1;1;2;2;1;1;2;1
31;3518;4;3;2;3;1;5;1;2;2;1;1;1;1
31;164;5;2;2;3;1;1;1;2;2;1;1;1;1
